,237503,254774,513977,265531,292867,204347,257459,378220,227200,273591,287934,185972,444083,276292,222729,461556,175672,347092,194489,36581,373736,233260,246941,402640,359180,321770,483735,235495,190451,523831,201879,259931,227876,207963,180592,177907,224517,483288,216668,440723,201213,209501,175671,219583,343497,246043,225852,264404,185078,240651,142504,415860,54536,227198,176340,417651,189787,215548,178136,196275,249842,363664,247823,200315,245821
2016-07-01 01:00:00+00:00,23.5456,46.695,260.926,6.947649999999999,17.9422,16.76775,54.053,50.091,9.91915,23.955949999999998,171.781,33.4207392945366,39.9204413307708,0.0,0.0,47.8835258625319,88.6108086256997,0.0,260.472782572443,0.0,2413.7615416221,1427.50587723288,6.26291433918906,143.157718398027,51.6307791419736,0.0,51.6600798722196,870.229598285042,460.238182623768,4639.11679316551,222.248666928893,139.605413068431,0.0,18.9203622552771,1032.61661654441,5.17714766719964,351.609151363891,21.6132157393683,119.107359236109,194.726949297716,18.7499426033218,42.6611994068495,161.560134472964,96.6256439644306,32.4859230181399,20.6918987165511,287.888408262809,0.0,132.450405650214,1791.5142104397,212.033874307898,0.0,34.2452634179932,353.750885100198,22.065822957746,0.0,16.3011415647387,274.524487855232,97.7063171947845,0.0,250.909910916419,207.758080474829,1363.73676697522,183.604589805513,76.8940771836811
2016-07-01 02:00:00+00:00,23.496074999999998,46.341249999999995,254.34625,6.940575,19.28645,16.612099999999998,54.053,52.213499999999996,9.32485,23.8003,171.498,33.6710822960135,40.1051301859788,0.0,0.0,47.8372638783996,90.3192974458863,0.0,255.025946268845,0.0,2492.2854092341,1437.06089094506,6.29364132323848,140.016345648421,46.7311598273757,0.0,51.7859688420724,875.614644859011,464.128158928011,4761.45360361905,218.315682450461,139.886616252008,0.0,18.3077271614671,1034.43284246448,5.27551154922554,334.36253250515,21.4154589381144,121.125908113607,197.564480277128,18.9253467268727,41.7179547796391,163.005891122425,94.0948055016633,32.4165979105983,20.5891117527196,286.327853696829,0.0,147.349905119332,1787.29538594452,210.566971113655,0.0,33.8516735825883,355.847917450042,22.0966796333672,0.0,16.0848911678586,274.524487855232,97.5914684366502,0.0,255.651428094796,190.44218245347,1373.37082317633,188.230046412605,74.7269520453108
2016-07-01 03:00:00+00:00,23.630499999999998,45.91675,253.285,7.011324999999999,20.5458,16.76775,54.053,53.39266666666666,8.765925,23.89935,171.215,34.6489846454177,40.3342811730067,0.0,0.0,47.8455673114514,90.9231007236117,0.0,252.514192742522,0.0,2553.4909576478,1442.58156553462,6.25767937153568,136.368152586091,56.8299068593364,0.0,51.1963460138474,853.361731810797,455.635043996032,1655.82982210336,221.531603461723,139.760361761385,0.0,18.712126681529,1035.88055877942,5.35703837043493,305.739196644564,21.0353835988762,121.015569428725,194.923318223744,18.6874223217396,41.4337456998652,162.523972239954,91.0143405046129,32.0264219847422,20.5153732786814,292.445679931085,0.0,155.054717046474,1775.35803027031,208.863470629326,0.0,33.4229118895374,352.671069935348,22.7351754601994,0.0,16.0211250249541,273.845838911908,97.511573648259,0.0,259.852135621601,178.033421756311,1381.19067398847,191.620741298802,74.5437024931479
2016-07-01 04:00:00+00:00,23.538525,45.421499999999995,253.285,7.011324999999999,21.621199999999998,16.45645,54.053,54.265249999999995,8.4617,23.772,170.649,35.5486548070635,40.2282560894515,0.0,0.0,47.7435537054188,92.8580157725128,0.0,251.865087896406,0.0,2588.88584119504,1453.76447047128,6.18234135879524,134.33173943734,54.4084780386029,0.0,50.4384430320767,876.406563473211,471.000450401301,4580.31010242763,222.944001201373,140.075997987876,0.0,18.7423057501727,1039.77623176675,5.43590670824584,294.58436596746,21.2809255008212,121.379038036935,194.020021164444,18.572801805386,40.1898161039833,163.424951021958,89.2759868132379,31.9855379469487,20.486324788911,294.481185886505,0.0,157.520256863169,1764.52332190795,205.373660609773,0.0,33.0393711562865,350.714883042396,22.5476618159669,0.0,15.8658683296114,273.845838911908,97.2469221617594,0.0,259.399364750461,165.407914147403,1380.75276234289,193.874671425862,73.2928251155108
2016-07-01 05:00:00+00:00,23.44655,45.562999999999995,253.285,7.1033,22.526799999999998,16.491825,54.053,54.053,7.9239999999999995,23.722475,170.43675,34.4690506126158,39.8357922721395,0.0,0.0,47.3473613285132,92.7002035524529,0.0,244.58382486057,0.0,2614.51452722495,1446.54512677811,6.05943342259987,131.487153357386,56.7755605765924,0.0,50.1365664206723,860.330615612446,442.473957495514,4453.48603444998,219.749809386923,140.885174495734,0.0,18.2383153035443,1046.2514720052,5.25512984396697,280.040725970513,21.184620144077,120.593686223174,192.478525096143,18.630112063474,38.7728896770062,161.413463509253,85.3199539640362,31.9268782405611,20.414820814082,291.30353492144,0.0,155.465640349268,1760.73596809966,204.592889553581,0.0,33.2252795466396,351.434759817885,22.4479710177812,0.0,15.7743777771731,273.484622538005,98.0308897728298,0.0,258.493823008168,153.099785945044,1388.57261315502,194.71744529963,73.2131513971413
2016-07-01 06:00:00+00:00,23.305049999999998,45.562999999999995,253.285,7.08915,23.312124999999998,16.37155,54.053,53.9115,7.513649999999999,23.772,169.79999999999998,36.7769001579624,39.9589181756122,0.0,0.0,47.3865060843127,93.0158279925727,0.0,253.445517082626,0.0,2616.91058189535,1466.50448875392,5.98250215883203,131.756544334423,58.1921870138531,0.0,50.0350844959872,880.049389096407,415.978896660831,4702.64691287634,220.249580896581,140.305551607129,0.0,18.3741211125366,1041.82935672084,5.31627495983124,273.948937788878,21.2809255008212,119.74342930031,190.289011572209,18.4529712653686,39.1394782004167,164.24211782319,86.6812382884532,31.8566643495728,20.3120338502506,295.634639261858,0.0,151.664599798544,1745.63449405433,203.232455138868,0.0,32.8735609703178,350.574037585504,22.6568469760124,0.0,15.610803758831,272.981108804968,97.1670273733569,0.0,256.519238931119,140.9774408098,1382.6295265381,196.638185755024,73.3724988337898
2016-07-01 07:00:00+00:00,23.0928,45.28,253.285,7.152825,23.977175,16.336175,53.769999999999996,53.486999999999995,7.294325,23.807375,169.79999999999998,38.0833776966195,40.2171405565106,0.0,0.0,47.3473613285132,97.4894613687705,0.0,250.566878209816,0.0,2616.91058189535,1414.76585895024,5.90124635656995,131.546510691256,51.2817552371397,0.0,50.2367637640319,892.482511334065,404.006414032752,4246.12750244701,219.315225467703,141.786172451345,0.0,19.7985731532929,1017.77094380532,5.53692907367022,268.462294128506,21.4639791941825,118.873700844796,189.65081256303,18.5328582919877,38.8676260372084,164.032587874495,85.6714593064385,32.1544067986897,20.6181602425129,285.445801115605,0.0,148.788136679077,1737.48449218891,206.45017827592,0.0,32.9841010942982,353.907380051246,22.7897680403408,0.0,15.6745699014584,272.477595071956,98.2306267438247,0.0,258.116513948813,129.892384466579,1416.4112820475,203.380376743078,72.663402740743
2016-07-01 08:00:00+00:00,22.908849999999997,44.784749999999995,253.285,7.181125,24.500725,16.251275,53.769999999999996,52.921,7.0184,23.92765,170.2245,38.5449476056852,40.2675879752876,0.0,0.0,47.270258021636,97.1052229193103,0.0,232.448386465672,0.0,2615.51541082135,1283.26055912169,5.84753103630689,130.861618376735,66.7740459951149,0.0,49.7062316767699,897.946749769175,407.204838993819,3713.56088551754,222.248666928893,134.245336058829,0.0,19.7020001335798,1042.43476535999,5.47667011885155,251.67961940266,21.1508029959016,118.594608877691,174.137667415872,18.3001439101751,37.9779280481713,163.823057925751,84.3101749813827,32.1073012768826,20.6405052346354,274.103509594026,0.0,143.035210440145,1717.06154633697,202.463513948768,0.0,32.9070579775692,325.190556459389,22.6568469760124,0.0,15.2392966663311,270.321242781818,98.2456070167112,0.0,247.363205759044,119.87558075968,1413.15822410951,200.224874566788,72.9263260111849
2016-07-01 09:00:00+00:00,22.958375,44.926249999999996,253.285,7.181125,24.88985,16.1027,53.769999999999996,52.54366666666667,6.9334999999999996,24.1682,171.215,39.4915570803024,40.121375964919,0.0,0.0,46.4458457403608,95.3281200904691,0.0,243.00339567435,0.0,2596.43796287726,1252.18907008764,5.75284640397853,130.140198472005,57.645101100749,0.0,49.5713506376413,868.408185473848,421.792250139114,3565.00904425299,218.532974410096,132.592550000201,0.0,19.0471143436338,1054.59558239266,5.49616566306653,245.527316768843,21.184620144077,117.809257063931,175.227514954701,18.0257493407529,37.463056526797,160.952497620428,82.2203159482441,32.0841929077014,20.2382953762123,287.888408262809,0.0,135.988312979769,1689.39948118124,201.64725330016,0.0,31.721263920243,338.414379857012,22.2841932775943,0.0,15.2392966663311,271.612864966111,97.0022443721053,0.0,235.905587325398,112.111396742674,1391.01240660865,198.362932286855,74.025823324072
2016-07-01 10:00:00+00:00,22.8098,45.562999999999995,249.67675,7.223574999999999,25.17285,16.180525,53.769999999999996,52.355,6.86275,24.337999999999997,171.99325,40.2112932091464,40.3069198611237,0.0,0.0,46.5858178974739,92.0964002747274,0.0,239.757871452298,0.0,2579.54426096121,1327.07206643838,5.68501943178066,127.747641319733,54.2744238744597,0.0,48.4691798607381,855.1831446228,404.503466559855,4453.48603444998,216.816367925733,133.361554624733,0.0,17.652841371552,1044.51421242989,5.32513657080456,234.539688142504,21.3478246417635,115.829651251112,175.492613004622,17.850345217202,35.4818309121739,162.586831224986,80.4180521948444,31.9446539091552,19.958982974534,290.55718273787,0.0,133.187469677204,1659.72388615257,198.855405283593,0.0,31.1501399462826,334.674150517842,21.8237167333721,0.0,14.5212344503354,270.430702289749,97.0371983423362,0.0,237.80470959039,104.447845220459,1364.5500314595,198.186537756418,73.2928251155108
